id	doi	space	title	authors	year	journal
25355207	10.1523/JNEUROSCI.1706-14.2014	MNI	Relative valuation of pain in human orbitofrontal cortex.	Winston JS, Vlaev I, Seymour B, Chater N, Dolan RJ	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25355218	10.1523/JNEUROSCI.3048-14.2014	MNI	Dissociable roles of right inferior frontal cortex and anterior insula in inhibitory control: evidence from intrinsic and task-related functional parcellation, connectivity, and response profile analy	Cai W, Ryali S, Chen T, Li CS, Menon V	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25355487	10.1002/hbm.22681	UNKNOWN	Distributed neural representations of logical arguments in school-age children.	Mathieu R, Booth JR, Prado J	2014	Human brain mapping
25356830	10.1371/journal.pone.0111435	MNI	Identifying the Core Components of Emotional Intelligence: Evidence from Amplitude of Low-Frequency Fluctuations during Resting State.	Pan W, Wang T, Wang X, Hitchman G, Wang L, Chen A	2014	PloS one
25359694	10.1002/hbm.22678	MNI	A penny for your thoughts! patterns of fMRI activity reveal the content and the spatial topography of visual mental images.	Boccia M, Piccardi L, Palermo L, Nemmi F, Sulpizio V, Galati G, Guariglia C	2014	Human brain mapping
25360090	10.3389/fnsys.2014.00200	MNI	Working memory training improves emotional states of healthy individuals.	Takeuchi H, Taki Y, Nouchi R, Hashizume H, Sekiguchi A, Kotozaki Y, Nakagawa S, Miyauchi CM, Sassa Y, Kawashima R	2014	Frontiers in systems neuroscience
25360093	10.3389/fnbeh.2014.00358	TAL	An fMRI study on the influence of sommeliers' expertise on the integration of flavor.	Pazart L, Comte A, Magnin E, Millot JL, Moulin T	2014	Frontiers in behavioral neuroscience
25360099	10.3389/fnhum.2014.00809	MNI	Neural substrates of similarity and rule-based strategies in judgment.	von Helversen B, Karlsson L, Rasch B, Rieskamp J	2014	Frontiers in human neuroscience
25360101	10.3389/fnhum.2014.00818	TAL	The role of the precuneus in metaphor comprehension: evidence from an fMRI study  in people with schizophrenia and healthy participants.	Mashal N, Vishne T, Laor N	2014	Frontiers in human neuroscience
25361755	10.3758/s13415-014-0325-4	MNI	Distinct fronto-striatal couplings reveal the double-faced nature of response-outcome relations in instruction-based learning.	Ruge H, Wolfensteller U	2015	Cognitive, affective & behavioral neuroscience
25365800	10.1002/brb3.285	TAL	Winning and losing: differences in reward and punishment sensitivity between smokers and nonsmokers.	Martin LE, Cox LS, Brooks WM, Savage CR	2014	Brain and behavior
25365804	10.1002/brb3.278	MNI	Correlations between brain structures and study time at home in healthy children: a longitudinal analysis.	Asano M, Taki Y, Hashizume H, Takeuchi H, Thyreau B, Sassa Y, Asano K, Kawashima R	2014	Brain and behavior
25366378	10.1002/hbm.22675	UNKNOWN	Close-range blast exposure is associated with altered functional connectivity in  Veterans independent of concussion symptoms at time of exposure.	Robinson ME, Lindemer ER, Fonda JR, Milberg WP, McGlinchey RE, Salat DH	2014	Human brain mapping
25366500	10.1002/hbm.22680	MNI	fMRI identifies the right inferior frontal cortex as the brain region where time  interval processing is altered by negative emotional arousal.	Pfeuty M, Dilharreguy B, Gerlier L, Allard M	2014	Human brain mapping
25368558	10.3389/fnbeh.2014.00359	MNI	Impaired Cross-Talk between Mesolimbic Food Reward Processing and Metabolic Signaling Predicts Body Mass Index.	Simon JJ, Skunde M, Hamze Sinno M, Brockmeyer T, Herpertz SC, Bendszus M, Herzog W, Friederich HC	2014	Frontiers in behavioral neuroscience
25368563	10.3389/fnhum.2014.00797	MNI	Different neural systems contribute to semantic bias and conflict detection in the inclusion fallacy task.	Liang P, Goel V, Jia X, Li K	2014	Frontiers in human neuroscience
25369523	10.1371/journal.pone.0111600	MNI	Asymmetrical Effect of Levodopa on the Neural Activity of Motor Regions in PD.	Martinu K, Nagano-Saito A, Fogel S, Monchi O	2014	PloS one
25370452	10.1007/s11682-014-9331-y	MNI	Heterogeneity of neural mechanisms of response to pivotal response treatment.	Ventola P, Yang DY, Friedman HE, Oosting D, Wolf J, Sukhodolsky DG, Pelphrey KA	2015	Brain imaging and behavior
25370485	10.1007/s10548-014-0416-0	MNI	Altered Network Oscillations and Functional Connectivity Dynamics in Children Born Very Preterm.	Moiseev A, Doesburg SM, Herdman AT, Ribary U, Grunau RE	2014	Brain topography
25372882	10.1371/journal.pone.0112222	UNKNOWN	Altered resting-state amygdala functional connectivity after 36 hours of total sleep deprivation.	Shao Y, Lei Y, Wang L, Zhai T, Jin X, Ni W, Yang Y, Tan S, Wen B, Ye E, Yang Z	2014	PloS one
25375171	10.1371/journal.pone.0111672	UNKNOWN	More than just two sexes: the neural correlates of voice gender perception in gender dysphoria.	Junger J, Habel U, Brohr S, Neulen J, Neuschaefer-Rube C, Birkholz P, Kohler C, Schneider F, Derntl B, Pauly K	2014	PloS one
25376010	10.1371/journal.pone.0107322	MNI	Voluntary modulation of anterior cingulate response to negative feedback.	Shane MS, Weywadt CR	2014	PloS one
25376429	10.1002/hbm.22683	MNI	Sex differences in cognitive regulation of psychosocial achievement stress: Brain and behavior.	Kogler L, Gur RC, Derntl B	2014	Human brain mapping
25379411	10.1016/j.nicl.2014.07.014	MNI	Arterial spin labelling reveals prolonged arterial arrival time in idiopathic Parkinson's disease.	Al-Bachari S, Parkes LM, Vidyasagar R, Hanby MF, Tharaken V, Leroi I, Emsley HC	2014	NeuroImage. Clinical
25379416	10.1016/j.nicl.2014.08.009	MNI	Neural compensation in adulthood following very preterm birth demonstrated during a visual paired associates learning task.	Brittain PJ, Froudist Walsh S, Nam KW, Giampietro V, Karolis V, Murray RM, Bhattacharyya S, Kalpakidou A, Nosarti C	2014	NeuroImage. Clinical
25379418	10.1016/j.nicl.2014.08.013	MNI	Links between white matter microstructure and cortisol reactivity to stress in early childhood: Evidence for moderation by parenting.	Sheikh HI, Joanisse MF, Mackrell SM, Kryski KR, Smith HJ, Singh SM, Hayden EP	2014	NeuroImage. Clinical
25379421	10.1016/j.nicl.2014.08.019	MNI	Disrupted functional connectivity of the periaqueductal gray in chronic low back  pain.	Yu R, Gollub RL, Spaeth R, Napadow V, Wasan A, Kong J	2014	NeuroImage. Clinical
25379434	10.1016/j.nicl.2014.09.011	UNKNOWN	Aberrant spontaneous brain activity in chronic tinnitus patients revealed by resting-state functional MRI.	Chen YC, Zhang J, Li XW, Xia W, Feng X, Gao B, Ju SH, Wang J, Salvi R, Teng GJ	2014	NeuroImage. Clinical
25379437	10.1016/j.nicl.2014.09.008	MNI	Insula and striatum activity in effort-related monetary reward processing in gambling disorder: The role of depressive symptomatology.	Fauth-Buhler M, Zois E, Vollstadt-Klein S, Lemenager T, Beutel M, Mann K	2014	NeuroImage. Clinical
25379438	10.1016/j.nicl.2014.09.007	MNI	Resting state connectivity correlates with drug and placebo response in fibromyalgia patients.	Schmidt-Wilcke T, Ichesco E, Hampson JP, Kairys A, Peltier S, Harte S, Clauw DJ, Harris RE	2014	NeuroImage. Clinical
25379440	10.1016/j.nicl.2014.08.021	MNI	Functional and structural changes in the brain associated with the increase in muscle sympathetic nerve activity in obstructive sleep apnoea.	Fatouleh RH, Hammam E, Lundblad LC, Macey PM, McKenzie DK, Henderson LA, Macefield VG	2014	NeuroImage. Clinical
25379447	10.1016/j.nicl.2014.09.016	TAL	Functional neuroimaging of conversion disorder: The role of ancillary activation.	Burke MJ, Ghaffar O, Staines WR, Downar J, Feinstein A	2014	NeuroImage. Clinical
25379450	10.1016/j.nicl.2014.08.025	MNI	Atypical perception of affective prosody in Autism Spectrum Disorder.	Gebauer L, Skewes J, Horlyck L, Vuust P	2014	NeuroImage. Clinical
25379455	10.1016/j.nicl.2014.10.003	MNI	Cortical plasticity in episodic and chronic cluster headache.	Naegel S, Holle D, Desmarattes N, Theysohn N, Diener HC, Katsarava Z, Obermann M	2014	NeuroImage. Clinical
25379713	10.1371/journal.pone.0111439	MNI	Neural mechanisms underlying the computation of hierarchical tree structures in mathematics.	Nakai T, Sakai KL	2014	PloS one
25381653	10.1007/s11682-014-9335-7	MNI	The influence of age and mild cognitive impairment on associative memory performance and underlying brain networks.	Oedekoven CS, Jansen A, Keidel JL, Kircher T, Leube D	2014	Brain imaging and behavior
25389123	10.1093/cercor/bhu269	MNI	Dissecting Neural Responses to Temporal Prediction, Attention, and Memory: Effects of Reward Learning and Interoception on Time Perception.	Tomasi D, Wang GJ, Studentsova Y, Volkow ND	2014	Cerebral cortex (New York, N.Y. : 1991)
25389396	10.3389/fnhum.2014.00828	UNKNOWN	Brain activation associated with active and passive lower limb stepping.	Jaeger L, Marchal-Crespo L, Wolf P, Riener R, Michels L, Kollias S	2014	Frontiers in human neuroscience
25390196	10.1162/jocn_a_00748	MNI	Structural similarity exerts opposing effects on perceptual differentiation and categorization: an FMRI study.	Gerlach C, Zhu X, Joseph JE	2015	Journal of cognitive neuroscience
25390206	10.1162/jocn_a_00751	MNI	Patterns of modulation in the activity and connectivity of motor cortex during the repeated generation of movement sequences.	Gabitov E, Manor D, Karni A	2015	Journal of cognitive neuroscience
25392507	10.1523/JNEUROSCI.4918-13.2014	MNI	Anatomical connections of the visual word form area.	Bouhali F, Thiebaut de Schotten M, Pinel P, Poupon C, Mangin JF, Dehaene S, Cohen L	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25392511	10.1523/JNEUROSCI.5435-13.2014	TAL	Differentiating intended sensory outcome from underlying motor actions in the human brain.	Krasovsky A, Gilron R, Yeshurun Y, Mukamel R	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25393934	10.1002/hbm.22668	UNKNOWN	Effects of overnight fasting on working memory-related brain network: An fMRI study.	Chechko N, Vocke S, Habel U, Toygar T, Kuckartz L, Berthold-Losleben M, Laoutidis ZG, Orfanos S, Wassenberg A, Karges W, Schneider F, Kohn N	2014	Human brain mapping
25394198	10.1002/hbm.22676	MNI	Frontopolar activity and connectivity support dynamic conscious augmentation of creative state.	Green AE, Cohen MS, Raab HA, Yedibalian CG, Gray JR	2014	Human brain mapping
25394948	10.1002/hbm.22688	MNI	Impact of COMT Val158Met-polymorphism on appetitive conditioning and amygdala/prefrontal effective connectivity.	Klucken T, Kruse O, Wehrum-Osinsky S, Hennig J, Schweckendiek J, Stark R	2014	Human brain mapping
25396416	10.1371/journal.pone.0111554	MNI	Maximizing negative correlations in resting-state functional connectivity MRI by  time-lag.	Goelman G, Gordon N, Bonne O	2014	PloS one
25396729	10.1371/journal.pone.0109949	MNI	Of 'disgrace' and 'pain' - corticolimbic interaction patterns for disorder-relevant and emotional words in social phobia.	Laeger I, Dobel C, Radenz B, Kugel H, Keuper K, Eden A, Arolt V, Zwitserlood P, Dannlowski U, Zwanzger P	2014	PloS one
25396740	10.1371/journal.pone.0113081	MNI	Grey and white matter correlates of recent and remote autobiographical memory retrieval--insights from the dementias.	Irish M, Hornberger M, El Wahsh S, Lam BY, Lah S, Miller L, Hsieh S, Hodges JR, Piguet O	2014	PloS one
25400211	10.1111/ejn.12786	TAL	Neural correlates of object size and object location during grasping actions.	Monaco S, Sedda A, Cavina-Pratesi C, Culham JC	2014	The European journal of neuroscience
25405941	10.1093/cercor/bhu266	MNI	Constructing, Perceiving, and Maintaining Scenes: Hippocampal Activity and Connectivity.	Zeidman P, Mullally SL, Maguire EA	2014	Cerebral cortex (New York, N.Y. : 1991)
25406367	10.1093/scan/nsu146	MNI	Neural correlates of generation and inhibition of verbal association patterns in  mood disorders.	Piguet C, Desseilles M, Cojan Y, Sterpenich V, Dayer A, Bertschy G, Vuilleumier P	2014	Social cognitive and affective neuroscience
25409934	10.1002/hbm.22693	MNI	Strong rightward lateralization of the dorsal attentional network in left-handers with right sighting-eye: An evolutionary advantage.	Petit L, Zago L, Mellet E, Jobard G, Crivello F, Joliot M, Mazoyer B, Tzourio-Mazoyer N	2014	Human brain mapping
25411452	10.1093/scan/nsu142	MNI	Brain activity associated with illusory correlations in animal phobia.	Wiemer J, Schulz SM, Reicherts P, Glotzbach-Schoon E, Andreatta M, Pauli P	2014	Social cognitive and affective neuroscience
25411490	10.1523/JNEUROSCI.1350-14.2014	UNKNOWN	Learning to minimize efforts versus maximizing rewards: computational principles  and neural correlates.	Skvortsova V, Palminteri S, Pessiglione M	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25411493	10.1523/JNEUROSCI.2888-14.2014	MNI	Functional compensation in the ventromedial prefrontal cortex improves memory-dependent decisions in older adults.	Lighthall NR, Huettel SA, Cabeza R	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25413496	10.1002/hbm.22691	MNI	Working memory in preterm-born adults: Load-dependent compensatory activity of the posterior default mode network.	Daamen M, Bauml JG, Scheef L, Sorg C, Busch B, Baumann N, Bartmann P, Wolke D, Wohlschlager A, Boecker H	2014	Human brain mapping
25413497	10.3758/s13415-014-0328-1	UNKNOWN	Different neural pathways linking personality traits and eudaimonic well-being: a resting-state functional magnetic resonance imaging study.	Kong F, Liu L, Wang X, Hu S, Song Y, Liu J	2015	Cognitive, affective & behavioral neuroscience
25414038	10.1093/brain/awu329	MNI	A network centred on the inferior frontal cortex is critically involved in levodopa-induced dyskinesias.	Cerasa A, Koch G, Donzuso G, Mangone G, Morelli M, Brusa L, Stampanoni Bassi M, Ponzo V, Picazio S, Passamonti L, Salsone M, Augimeri A, Caltagirone C, Quattrone A	2015	Brain : a journal of neurology
25414630	10.3389/fnins.2014.00350	MNI	Altered dynamics between neural systems sub-serving decisions for unhealthy food.	He Q, Xiao L, Xue G, Wong S, Ames SL, Xie B, Bechara A	2014	Frontiers in neuroscience
25416642	10.1007/s11682-014-9333-9	MNI	Oxytocin and vasopressin effects on the neural response to social cooperation are modulated by sex in humans.	Feng C, Hackett PD, DeMarco AC, Chen X, Stair S, Haroon E, Ditzen B, Pagnoni G, Rilling JK	2014	Brain imaging and behavior
25416726	10.1093/scan/nsu143	MNI	Mapping the relationship between subgenual cingulate cortex functional connectivity and depressive symptoms across adolescence.	Strikwerda-Brown C, Davey CG, Whittle S, Allen NB, Byrne ML, Schwartz OS, Simmons JG, Dwyer D, Harrison BJ	2014	Social cognitive and affective neuroscience
25418860	10.1002/hbm.22700	MNI	Virtual water maze learning in human increases functional connectivity between posterior hippocampus and dorsal caudate.	Woolley DG, Mantini D, Coxon JP, D'Hooge R, Swinnen SP, Wenderoth N	2014	Human brain mapping
25426046	10.3389/fnhum.2014.00891	MNI	A neurobiological enquiry into the origins of our experience of the sublime and beautiful.	Ishizu T, Zeki S	2014	Frontiers in human neuroscience
25426057	10.3389/fnhum.2014.00912	MNI	Hemodynamic Response Pattern of Spatial Cueing is Different for Social and Symbolic Cues.	Lockhofen DE, Gruppe H, Ruprecht C, Gallhofer B, Sammer G	2014	Frontiers in human neuroscience
25429140	10.1523/JNEUROSCI.3192-14.2014	MNI	Interactions between dorsolateral and ventromedial prefrontal cortex underlie context-dependent stimulus valuation in goal-directed choice.	Rudorf S, Hare TA	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25429141	10.1523/JNEUROSCI.1676-14.2014	MNI	A common neural code for perceived and inferred emotion.	Skerry AE, Saxe R	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
